	R0168	R0169	R0171	R0187	R0189	R0190	R0318	R0320	R0322	R0330	R0332	R0334	R0420	R0422	R0424	R0426	R0428	R0430
ENSG00000187017	0.0188743199073456	-0.061755154872442	-0.0035790209102589	-1.08531710457979	-1.15301310777854	-1.28823759644792	1.33556777138242	1.45513894415682	1.35980121314826	3.72503800356344	3.5347352566948	2.80570977930103	1.68436038791343	0.859162601472343	1.77476791573706	1.14641361623068	0.533790086706298	0.835172952066328
ENSG00000227372	3.4971956980929	3.17599852566931	3.34438384516201	3.3999855778297	3.54512707247306	3.39365612947763	0.981660136178677	1.23498200677279	1.25493522244263	2.00523278790199	1.86427121528581	1.74540551005815	0.686642230082371	1.86160532787702	0.607521592167388	1.23444409539613	1.21234093597882	0.968076440848434
ENSG00000142583	5.61926849412111	5.38338382624828	5.71866283722146	4.56190086708208	4.43427932901717	4.71081323738225	2.8702725019828	3.18969137325949	3.12629184767091	6.90938458932361	6.76491184670566	6.30106243942757	9.83731694400202	8.99402499206489	9.86984891973359	8.89357768678571	9.47264346804954	9.09079232057564
ENSG00000107404	5.85428458292712	5.81067733448732	5.89304968359059	5.7066558239021	5.74206651589857	5.70606467845072	5.66248955437188	5.67897907377019	5.72361648970909	5.95771778020788	5.82297658776565	5.49178849994754	6.23084639264787	5.20035059219449	6.35594374120557	6.28553299904024	5.9971334424269	6.31717916822891
ENSG00000177000	6.83246597964434	6.47779220811837	6.85038873797428	6.58685434497667	6.60903022306285	6.59092281414462	5.62492532465787	6.16084822899619	6.23309642452992	6.44437476906578	6.37651281858572	6.20795924045503	5.87105715680845	5.32891094089633	5.74118070708572	6.44811016961968	5.55241107334559	6.05802363680093
ENSG00000272161	-7.61885019186228	-7.61885019186228	-7.61885019186228	-7.61885019186228	-7.61885019186228	-7.61885019186228	-5.50195569164624	-7.61885019186228	-5.25120337397275	-5.14833365398572	-6.12156960484376	-6.06246194951742	-3.78773063767226	-5.18137462525504	-4.32913890093921	-4.47775245471245	-4.00205893693874	-4.1063207494704
ENSG00000237094	-1.15573941558647	-3.00910358313051	-1.29242543838488	-1.16245468370479	-1.81475055850013	-2.27042258641248	-4.90457080865749	-3.15443489991109	-2.47610440566914	-2.68689571420877	-3.22282036876892	-3.07514338234071	-3.9040757275289	-4.16756079688499	-2.47975960728212	-2.15873902194527	-4.11693821567331	-4.1063207494704
ENSG00000069424	9.36881716448418	9.09720428241917	9.36524869019313	9.15747968238784	9.19408287506367	9.17744359468303	8.45883088334156	8.89277088158929	8.87793808126432	9.8257228475952	9.72848487282626	9.38449430407651	9.1591100606386	8.31293533496334	9.19496806169768	8.95821810586158	8.58295301913578	8.87186497068276
ENSG00000074800	10.4411640455743	10.5785549029622	10.3691388555115	9.69670367248425	9.72037669001826	9.737941732134	10.3632363460615	10.1805894646038	10.1299003937783	10.9547925731906	10.7552461736807	10.265654750934	11.8926971216648	11.9724350867066	12.0043745609803	11.2406588016208	11.9150969018639	11.8124861059251
ENSG00000234546	-2.40832124786222	-3.6878166508247	-2.84187353738908	-1.26081734858034	-1.48750104505751	-1.63690383022581	-2.14672958818559	-2.61379248658824	-3.24279009592068	-0.668785533141207	-0.868627047132429	-0.719056692892984	-1.32994317166188	-0.722180065051081	-0.625402524760867	-0.685274726487531	-1.40472616753823	-0.976181330493174
