	R0235	R0236	R0238	R0251	R0252	R0253	R0324	R0326	R0328	R0336	R0338	R0340	R0348	R0350	R0352	R0360	R0362	R0364
ENSBTAG00000018278	7.13751653991103	7.27404653655084	7.24896812836983	7.01491933056295	7.15231497513535	7.28769823142075	7.21712799151225	7.38068400018062	7.23516166219086	6.9947566020222	7.34144821713362	7.29634993701472	7.47729213899964	7.46834791579827	7.42187699178298	6.87134587865676	6.92859321656967	7.2401536372055
ENSBTAG00000030836	4.82187028022252	4.7823375064225	4.78947305387792	4.69832332975723	4.55237530965107	4.36473641607187	4.48171806171078	4.75301944435889	4.63951544628694	4.57401292743386	4.05758614916825	4.1769638070512	4.96905823020484	4.96125778114643	5.01502683938695	4.62414749849181	4.58322170496447	4.15604217139111
ENSBTAG00000021997	6.45338556845638	6.40002775928858	6.40485049115317	6.64339175362509	6.51347781730256	6.43976539535483	6.50128990132758	6.79283667781447	6.59613062219158	6.76196778760272	6.13568429844454	6.26474113165819	6.53052155148071	6.5510220314274	6.60886897173823	6.80751655424903	6.72126997002153	6.43594015316831
ENSBTAG00000053248	-2.21811731740211	-2.61825843627655	-3.14360192572208	-2.7834765682171	-2.74508319880745	-2.80439555227265	-3.169153504064	-2.63575564233097	-2.78790415740033	-3.01938892410236	-3.34044237879533	-3.67774378687616	-3.61328235561035	-3.40933890843957	-2.3622931816786	-2.55587408693589	-2.21185741011787	-2.95825507948617
ENSBTAG00000008490	4.36722837732418	4.57437975819513	4.50534094266807	4.74560947041192	4.82623650038447	4.84873759054834	4.36437494909389	4.54313927798445	4.49675883763602	4.6412810358168	4.82462621764686	4.74706612836594	4.35409253197809	4.26214999213926	4.19120550660339	4.48481455463105	4.54019877813136	4.54348292385251
ENSBTAG00000021272	-3.93527025576391	-7.49417284127121	-3.99961133906004	-5.93965953256672	-4.04021411051982	-3.63301769121876	-5.28402746519002	-7.49417284127121	-7.49417284127121	-4.1390486304391	-4.0503262624824	-5.82451609781537	-7.49417284127121	-5.01841714551254	-7.49417284127121	-3.33976061183331	-5.31557618380589	-3.89736725285473
ENSBTAG00000035175	5.98296540798678	6.05157822030916	5.9816663563277	6.00608383735187	6.01217646848759	6.10541107769368	5.69828004584546	5.86959236031873	5.71657738689166	5.90415305453126	6.04098461030045	5.95552432159532	6.08204396608579	6.09734195035796	6.07828430385563	6.10330251737941	6.0389037090018	6.17935782427062
ENSBTAG00000008482	9.14116232645858	9.04070722715703	9.06515253478405	9.153859079134	9.06736097363217	8.98954116755249	8.6841532607971	9.05104720398729	8.71022213012374	9.09206428207753	8.69150622271367	8.79764755008983	9.22012993673272	9.23095236592647	9.26659425220303	9.18067687543773	9.09979235645159	8.82954994239059
ENSBTAG00000009188	6.59429686761388	6.58301087815975	6.5861088463707	6.22799319589852	6.21544659411916	6.17600080886805	6.80705805769975	6.70272735871178	6.61348740636714	6.47472977167231	6.37646724458038	6.22013032377547	6.72194540673316	6.70243241668601	6.72348034003168	6.24386784624825	6.30679263898885	6.12640161876099
ENSBTAG00000009187	2.88391973701136	3.01248457469487	2.83837557416308	2.5749946552616	2.52771761459638	2.75315110646458	2.26571289958277	2.63684909866329	2.00664510132691	2.60143443700805	2.23184584329756	2.46383262869968	2.88630229592782	3.01295205686966	2.97845976060041	2.68539804055947	2.70276197504864	2.74849438117696
ENSBTAG00000001258	5.46895316901801	5.55019436419416	5.4924410342568	5.44646783315957	5.49910196238075	5.55469681539822	5.1487333518865	5.50381123110173	5.19836850740881	5.39454575391802	5.56365397685944	5.51121570438968	5.51344164787131	5.52398926406374	5.57161073495484	5.42216716119114	5.38942386717555	5.51223494302524
ENSBTAG00000043399	-2.99781458865144	-2.67081770538895	-3.86046526926656	-2.45125661795495	-3.69240831077966	-3.7495514550067	-5.02584401126639	-3.17181555194692	-3.3148828710667	-3.28142806524252	-2.26294415843436	-4.212392167398	-2.6142196532138	-3.06578678456657	-2.72454858984822	-3.50957093788246	-3.02410598379269	-3.17031939871822
ENSBTAG00000012899	6.25024795686924	6.27610624586307	6.24342661396437	6.3254520313287	6.34343292267172	6.35587712688686	6.47567199280394	6.26439799657622	6.40052787913209	6.54777853500183	6.6539748469639	6.48612918286836	6.03122348081223	6.07598795152561	6.0621737393684	6.18669129876344	6.2532226503135	6.45775632622775
