R0235 R0236 R0238 R0251 R0252 R0253 R0324 R0326 R0328 R0336 R0338 R0340 R0348 R0350 R0352 R0360 R0362 R0364
ENSBTAG00000013148 76.9293646477767 79.0982404177502 75.9052649912942 116.026544347879 109.18471235575 102.600879535978 56.8418984838179 61.2699033375097 64.8136746372316 148.774543585274 123.399801416766 132.139848719739 46.2307770951416 50.7556316519234 48.2203601014995 89.7183328085734 87.3397679987739 83.8204075988841
ENSBTAG00000021025 193.636111180491 198.64482787874 197.632206934151 247.231442710356 230.63766509217 249.847540638146 182.65984542301 171.836338750808 185.301018346122 208.276551075824 212.3913539132 218.634552859751 169.984271277083 169.378063680226 169.921843337588 210.584844870446 215.935854000133 243.779613548192
ENSBTAG00000015460 16.3900737316188 15.6296864147906 16.8083762566846 11.9720937217376 11.4328441406147 11.8005679853774 11.2691131796609 13.8353096121116 11.3590357881851 7.487783387244 5.17618376533564 5.23682528757489 13.1160056476586 12.9869695082522 13.2395136836659 4.30503290492751 4.46325467729205 3.25605999907334
ENSBTAG00000021819 52.8067149460356 48.940420460265 49.8656603852438 49.8100757676072 46.1674639078957 42.1850847412326 33.1833785743369 41.0417629019596 35.228604128722 53.6250249623616 38.1212561197819 38.5156307735829 42.2079766409077 43.0364446233651 45.8202752378857 49.6603375551602 47.2579907007394 39.9771810997338
ENSBTAG00000053900 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000019404 41.0814641622172 42.381684737122 41.6621511340616 52.4151622555561 50.7805324536032 55.1471495247648 38.1419774524679 38.8738970039124 39.5707065102669 54.0008784961411 61.1335097796531 57.2683421692225 31.784314005588 34.1554256622183 31.4510036032346 53.4175511468557 51.5323976569076 55.3782607594334
ENSBTAG00000032538 0 0 0.0243247123830457 0.0154147129464433 0 0.0119741937954109 0 0.0105492257812517 0 0 0.020977441804805 0 0 0 0 0 0 0
ENSBTAG00000021899 1.59706992547845 1.70291081757697 1.65408044204711 2.90824250922897 2.52195091337088 2.73011618535368 1.76788939982935 1.86721296328155 2.01511933729155 3.9489027120472 3.96998086155935 3.51250476605633 1.5818824702847 1.42339618966324 1.77533392297682 3.45229529470778 3.46374356792944 4.52230555426853
ENSBTAG00000015212 24.249036530376 25.7853294753899 25.0787784669202 34.3491186823245 33.568217469847 35.2879491150759 27.0666703300076 25.0280381660196 26.0766038051895 37.629284310472 39.4113687907775 39.8741863359915 22.3401613767028 22.5736036745311 23.4125415003718 33.3497927196846 35.6922192924006 37.5414462942254
ENSBTAG00000044001 21.8706662096995 20.226983605477 21.5334516370912 23.6410314221952 19.5135951922072 15.4347358022846 13.4435226019109 20.1384720164094 15.7731067174904 16.2934947500785 8.83674736027412 10.0614392720258 27.2429494303004 27.8353032645256 26.7133089700706 21.1375565199922 19.8059805081072 12.654041960223
ENSBTAG00000021490 19.6416621410461 19.2659349262504 18.7847591378071 13.0511236279887 13.8864922167484 13.8182196399042 24.6228232184788 24.6324421992226 22.2382812579675 15.5222628236219 16.9445286178313 15.1589255275588 24.9696481319443 24.854687311812 23.9227547685587 12.9564435686114 13.8780044816109 13.0032060169712
ENSBTAG00000036372 0 0 0 0 0.010508128805712 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000049984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000051429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000055241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000051548 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000001511 30.8843450337128 31.1076283012823 30.7221117397868 32.6123943570252 31.5086242239274 31.647794201271 28.8440136838467 28.8943294148483 30.346737638974 41.6416428139365 37.8328162949659 41.4591678254682 24.2677532610232 26.2963321705735 25.7605637855992 32.8949993275674 33.8221662490769 38.155638490433
ENSBTAG00000037547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000054023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000049136 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000043993 0.333201639128597 0.331589895171754 0.346627151458402 0.27746483303598 0.346768250588496 0.401135492146265 0.25525675826413 0.210984515625033 0.269882054101547 0.527171190236214 0.70798866091217 0.447046061134442 0.209520856991351 0.267647146774284 0.296756696802578 0.387608004645334 0.363877316311736 0.52584948305448
ENSBTAG00000003179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
