Model	Day	Contrast	Group1	Group2	Pathway	N_Group1	N_Group2	Mean_Group1	Mean_Group2	Median_Group1	Median_Group2	Delta_mean	Delta_median	Rank_biserial	P_value	FDR	Absolute_effect_size	Absolute_delta_median	Direction	Significant_FDR_0_05
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_IL6_JAK_STAT3_SIGNALING	3	3	0.583412242885804	0.625122602338451	0.582358684000138	0.593634702540423	0.0417103594526472	0.011276018540285	1	0.0808555983700523	0.115507997671503	1	0.011276018540285	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	3	3	0.817207325315484	0.804004292667747	0.812532957691284	0.804316780884575	-0.0132030326477373	-0.00821617680670839	-1	0.0808555983700523	0.115507997671503	1	0.00821617680670839	Higher_in_Lineage_5	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_PANCREAS_BETA_CELLS	3	3	0.327388013849741	0.314901242813704	0.323965347565765	0.314837490910018	-0.0124867710360365	-0.00912785665574706	-0.777777777777778	0.190430263825524	0.250566136612532	0.777777777777778	0.00912785665574706	Higher_in_Lineage_5	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_KRAS_SIGNALING_DN	3	3	0.0226018307601169	0.0384357460278662	0.0267803238429188	0.0328903706841031	0.0158339152677492	0.00611004684118427	0.777777777777778	0.190430263825524	0.250566136612532	0.777777777777778	0.00611004684118427	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_PI3K_AKT_MTOR_SIGNALING	3	3	0.720319134408783	0.72432566518341	0.720853553043544	0.722250042332913	0.00400653077462643	0.00139648928936809	0.777777777777778	0.190430263825524	0.250566136612532	0.777777777777778	0.00139648928936809	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_DNA_REPAIR	3	3	0.695349827230711	0.663816927175808	0.684022741573521	0.653159979413567	-0.0315329000549031	-0.0308627621599545	-0.555555555555556	0.382733088885226	0.434923964642302	0.555555555555556	0.0308627621599545	Higher_in_Lineage_5	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_ANGIOGENESIS	3	3	0.524169434707846	0.506620076355364	0.526425124281375	0.497213675655054	-0.0175493583524818	-0.029211448626321	-0.555555555555556	0.382733088885226	0.434923964642302	0.555555555555556	0.029211448626321	Higher_in_Lineage_5	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_ADIPOGENESIS	3	3	0.635026549715297	0.650170663056527	0.629893253965493	0.650853317284084	0.0151441133412303	0.0209600633185911	0.555555555555556	0.382733088885226	0.434923964642302	0.555555555555556	0.0209600633185911	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_UV_RESPONSE_DN	3	3	0.479201252962121	0.497584142643348	0.488293360418675	0.501982125705762	0.0183828896812268	0.0136887652870866	0.555555555555556	0.382733088885226	0.434923964642302	0.555555555555556	0.0136887652870866	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_FATTY_ACID_METABOLISM	3	3	0.63829102086921	0.645759118117342	0.630302430971174	0.639444356624423	0.00746809724813202	0.00914192565324878	0.555555555555556	0.382733088885226	0.434923964642302	0.555555555555556	0.00914192565324878	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_PEROXISOME	3	3	0.593480161529251	0.600222864623362	0.590901934587377	0.599684602366085	0.0067427030941104	0.00878266777870751	0.555555555555556	0.382733088885226	0.434923964642302	0.555555555555556	0.00878266777870751	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_INTERFERON_ALPHA_RESPONSE	3	3	0.813046907584735	0.678243696979976	0.811206571386785	0.576272320130088	-0.134803210604758	-0.234934251256696	-0.333333333333333	0.662520583540057	0.662520583540057	0.333333333333333	0.234934251256696	Higher_in_Lineage_5	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_INTERFERON_GAMMA_RESPONSE	3	3	0.661699103043365	0.60938639593889	0.659617307934743	0.539865935218052	-0.0523127071044753	-0.119751372716691	-0.333333333333333	0.662520583540057	0.662520583540057	0.333333333333333	0.119751372716691	Higher_in_Lineage_5	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_OXIDATIVE_PHOSPHORYLATION	3	3	0.785691781034409	0.779783663786238	0.76725864126738	0.780648179671032	-0.00590811724817131	0.0133895384036514	0.333333333333333	0.662520583540057	0.662520583540057	0.333333333333333	0.0133895384036514	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_WNT_BETA_CATENIN_SIGNALING	3	3	0.536077420955443	0.529939797728868	0.54284384937835	0.529834338381482	-0.00613762322657452	-0.0130095109968683	-0.333333333333333	0.662520583540057	0.662520583540057	0.333333333333333	0.0130095109968683	Higher_in_Lineage_5	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_ANDROGEN_RESPONSE	3	3	0.714896126783059	0.715103922223137	0.714566427042342	0.719676849934151	0.000207795440077985	0.00511042289180863	0.333333333333333	0.662520583540057	0.662520583540057	0.333333333333333	0.00511042289180863	Higher_in_M_bovis	FALSE
THP-1	Day1	M_bovis_vs_Lineage_5	Lineage_5	M_bovis	HALLMARK_PROTEIN_SECRETION	3	3	0.803432344350005	0.800741608955632	0.802827282271855	0.801191441192662	-0.00269073539437348	-0.00163584107919323	-0.333333333333333	0.662520583540057	0.662520583540057	0.333333333333333	0.00163584107919323	Higher_in_Lineage_5	FALSE
