L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
CXCL13	CXCR5	R-HSA-373076	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	1.65475185848469e-155	9.90046450923893e-155	18.1853030382986	11.1014718457995	9.69535446017779e-14	1	22	41	2.18831808092704e-08	1	0	-5.68192411007121	5.7762566554804
IL16	CD4	R-HSA-162906	REACTOME_HIV_INFECTION	3.81721859214799e-155	2.26466918156007e-154	5.92237427990667	12.0547428377569	2.75863089352635e-15	1	63	116	0.000612085588912268	1	0	5.05485465787482	5.88757494818428
POMC	MC1R	R-HSA-373076	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	1.90518415902605e-152	1.12088334689366e-151	1.3429419438374	2.91464957888469	8.57325762080688e-10	1	22	41	1.97624845567458e-08	1	0	4.315154798101	3.90303388149197
UBC	TLR4	R-HSA-168138	REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	2.17268794572476e-148	1.26770056998486e-147	3.95714186803172	4.48930707653718	5.41319793079117e-16	1	39	72	3.16350713260481e-05	1	0	1.0885298100563	1.68158391718923
UBC	TLR4	R-HSA-168179	REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE	8.04652330167329e-146	4.65643069752569e-145	3.95714186803172	4.48930707653718	5.41319793079117e-16	1	39	71	2.82826241455926e-05	1	0	1.0885298100563	1.68158391718923
TIMP3	ADAM17	R-HSA-157118	REACTOME_SIGNALING_BY_NOTCH	7.00373540383324e-145	4.0200302399238e-144	2.18468350054544	1.34927225839675	7.60435572109604e-10	1	50	92	0.000174885290793804	1	0	5.7544474489328	5.33514782527529
IL16	CD4	R-HSA-8856828	REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	7.75156078019831e-144	4.41338863775807e-143	5.92237427990667	12.0547428377569	2.75863089352635e-15	1	48	88	0.000176544350985096	1	0	5.05485465787482	5.88757494818428
IL16	GRIN2D	R-HSA-112314	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	7.01966914791332e-141	3.96470913474144e-140	5.92237427990667	5.26941372135429	2.42350347666812e-15	1	34	62	1.15816674070663e-05	1	0	5.05485465787482	6.0348110831286
UBC	NOTCH2	R-HSA-157118	REACTOME_SIGNALING_BY_NOTCH	2.78499873260374e-140	1.56048341683987e-139	3.95714186803172	1.19827988835285	1.21938804656846e-11	1	48	89	0.000211993681724041	1	0	1.0885298100563	5.38236898062194
GNAS	ADCY1	R-HSA-112314	REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	1.39354818321446e-138	7.74681116023156e-138	3.9980290587368	9.05806786479183	1.4818955400295e-16	1	33	61	1.56423033649603e-05	1	0	-0.281622528365284	2.89221505485111
