L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
C3	ITGAM	R-HSA-202733	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	6.26378740373407e-128	1.84581820301525e-127	3.20057725358691	16.3722019910173	3.65251440441733e-21	1	18	33	5.76040466625181e-08	1	0	2.39344492210027	4.8319537742462
GNAS	ADCY1	R-HSA-5358351	REACTOME_SIGNALING_BY_HEDGEHOG	3.40723695859093e-127	9.98735066168983e-127	3.3187853395061	10.0738130890855	2.96512290894829e-21	1	24	45	4.08483859812129e-06	1	0	-6.31397532931747	-0.0645140772909733
ADAM28	ITGA4	R-HSA-202733	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	2.94623851334893e-126	8.59061124418582e-126	15.375445455263	15.1770063173997	1.21470517786959e-27	1	17	32	1.94028983346941e-07	1	0	7.68169270870018	5.0976613481112
SDCBP	EPHB6	R-HSA-2682334	REACTOME_EPH_EPHRIN_SIGNALING	3.1912841433539e-126	9.25639484512074e-126	2.95176862028965	11.5913916956061	1.46939962741691e-23	1	27	50	1.36618436611332e-05	1	0	-1.61189660530662	5.06876535619
TGFB1	ITGB5	R-HSA-397014	REACTOME_MUSCLE_CONTRACTION	4.12503149903806e-126	1.19024346378494e-125	2.62379790205911	1.34132651155907	3.29147396343273e-16	1	14	26	1.01444640367177e-09	1	0	-6.31397532931747	-2.68914898889273
MMP7	ERBB4	R-HSA-199418	REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	6.84571675467738e-126	1.96503993890739e-125	4.90647762810185	7.00666928414004	4.60705833051547e-22	1	25	47	8.15651707020067e-06	1	0	3.77434399675889	5.74483040006388
SPP1	ITGB5	R-HSA-397014	REACTOME_MUSCLE_CONTRACTION	9.22813076307894e-125	2.63524971275553e-124	3.31970943934407	1.34132651155907	7.36337459360251e-15	1	14	26	1.01444640367177e-09	1	0	4.48267476586738	-2.68914898889273
HBEGF	ERBB4	R-HSA-199418	REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	1.88385071525045e-124	5.35206818589101e-124	3.10513081118419	7.00666928414004	1.26780152351645e-20	1	25	47	8.15651707020067e-06	1	0	6.33036679532127	5.74483040006388
SPP1	ITGA5	R-HSA-202733	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	2.00168914854041e-123	5.65783565454789e-123	3.31970943934407	2.35156648985552	1.16721688923402e-16	1	18	33	5.76040466625181e-08	1	0	4.48267476586738	8.07526829451089
GNAS	ADCY1	R-HSA-418555	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	2.5657869291602e-123	7.21546171956726e-123	3.3187853395061	10.0738130890855	2.96512290894829e-21	1	17	32	1.18138208694486e-07	1	0	-6.31397532931747	-0.0645140772909733
SPP1	ITGA4	R-HSA-202733	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	6.45869856163216e-123	1.8071308096688e-122	3.31970943934407	15.1770063173997	2.66285792870034e-24	1	17	32	1.94028983346941e-07	1	0	4.48267476586738	5.0976613481112
ADAM17	ITGA5	R-HSA-202733	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	9.42023485120079e-123	2.62251764199258e-122	1.5896590416355	2.35156648985552	5.49308928756002e-16	1	18	33	5.76040466625181e-08	1	0	7.29936930599439	8.07526829451089
IL1B	IL1RAP	R-HSA-9020702	REACTOME_INTERLEUKIN_1_SIGNALING	2.15593407836001e-122	5.97193739705724e-122	17.9337476788063	1.02082311697848	5.28843311400981e-21	1	29	53	2.21910170403716e-05	1	0	5.58548556180097	-2.3894714813988
UBC	ERBB4	R-HSA-199418	REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	2.84626329663492e-122	7.84492470813803e-122	3.40616648312256	7.00666928414004	1.91548986052379e-18	1	25	47	8.15651707020067e-06	1	0	6.66064817987658	5.74483040006388
TGFB1	SDC2	R-HSA-202733	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	3.4913315296313e-122	9.57523597730565e-122	2.62379790205911	7.02714662271295	1.43944167028145e-23	1	17	32	1.94028983346941e-07	1	0	-6.31397532931747	1.88082337601345
ADAM17	ERBB4	R-HSA-199418	REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	4.87468562275319e-122	1.33033292364792e-121	1.5896590416355	7.00666928414004	3.28058577527394e-18	1	25	47	8.15651707020067e-06	1	0	7.29936930599439	5.74483040006388
TLN1	ITGB5	R-HSA-397014	REACTOME_MUSCLE_CONTRACTION	5.04355485951747e-121	1.36967127067288e-120	1.37532041259926	1.34132651155907	4.02438854275843e-11	1	14	26	1.01444640367177e-09	1	0	6.16994139245844	-2.68914898889273
B2M	TYROBP	R-HSA-373755	REACTOME_SEMAPHORIN_INTERACTIONS	1.65014200391846e-120	4.45940814717477e-120	2.35953762700537	11.4974292172777	3.66550987484244e-22	1	19	35	4.43462486220561e-07	1	0	3.88059643622323	-3.56012729380098
VEGFA	NRP1	R-HSA-373755	REACTOME_SEMAPHORIN_INTERACTIONS	3.00208288729199e-119	8.07356271630951e-119	1.5083413743376	1.66754906986167	3.86101011893501e-15	1	20	37	4.43462486220561e-07	1	0	7.98654812386516	-5.46397449897657
MMP2	SDC2	R-HSA-202733	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	8.65067384893233e-119	2.31520449869976e-118	1.39003757627372	7.02714662271295	3.56658779279039e-20	1	17	32	1.94028983346941e-07	1	0	0.709530435951326	1.88082337601345
UBC	TLR4	R-HSA-9820952	REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY	1.44280396941244e-118	3.84285288006966e-118	3.40616648312256	5.86524880252892	3.51511783795841e-20	1	21	39	1.78365717521218e-06	1	0	6.66064817987658	6.33520832979857
VCAN	ITGA4	R-HSA-202733	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	1.83791922717517e-118	4.87180503279924e-118	1.51899530427996	15.1770063173997	7.57756030830676e-20	1	17	32	1.94028983346941e-07	1	0	-6.06802196033256	5.0976613481112
