R0168 R0169 R0171 R0187 R0189 R0190 R0318 R0320 R0322 R0330 R0332 R0334 R0420 R0422 R0424 R0426 R0428 R0430
ENSG00000278239 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
ENSG00000255974 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2
ENSG00000268895 2392 2018 2120 2553 2613 2786 2312 2528 2434 2418 2891 2571 1039 1800 1320 1162 1418 1381
ENSG00000269519 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000268879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000099326 8100 4762 7753 6386 5405 6400 3091 6286 6525 4662 5575 4385 4205 5067 5100 3972 4939 5257
ENSG00000287859 12 26 19 8 3 4 18 10 25 21 17 15 37 30 48 42 18 11
ENSG00000279611 267 138 224 333 315 371 104 268 272 313 351 326 95 182 70 132 106 98
ENSG00000104823 5719 6383 4971 4842 5063 5702 7528 6059 5822 11300 12481 8914 6919 7443 9652 4452 12717 9466
ENSG00000267254 168 157 171 120 131 206 95 72 60 71 111 93 98 33 55 114 97 142
ENSG00000269533 8 5 10 20 16 22 3 4 9 10 15 2 10 4 1 9 2 5
ENSG00000173572 0 0 0 0 0 0 0 0 0 0 0 0 12 0 2 0 0 0
ENSG00000251431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
ENSG00000069399 4271 3804 4294 2665 2315 3410 9582 9559 9749 1650 2201 3074 4966 12248 7701 7214 10223 9005
ENSG00000248385 2 0 0 0 2 0 0 0 0 0 4 2 12 0 36 21 10 25
ENSG00000268533 4 2 3 6 6 7 1 11 1 6 3 4 2 2 16 5 1 3
ENSG00000189114 4246 4031 3939 3747 3562 4340 4831 4882 4715 5318 6261 4787 3675 5120 4424 3737 6610 5919
ENSG00000234436 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000283479 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000266985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000273111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2
ENSG00000236807 0 4 0 0 0 0 0 2 0 0 0 0 0 2 0 0 1 0
ENSG00000173809 6 7 12 9 6 10 14 32 32 10 24 24 90 14 114 66 34 100
ENSG00000249115 2627 2515 2224 2732 2610 3251 4353 5404 5054 7048 8395 6816 1578 3397 2490 1584 1727 1983
ENSG00000268460 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 4 0 3
ENSG00000267378 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000174586 508 467 449 434 451 494 352 439 421 443 497 399 170 173 298 194 251 187
ENSG00000266953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000186019 364 338 387 364 393 550 208 262 240 85 90 264 220 130 230 193 254 212
ENSG00000268049 524 434 552 683 657 676 211 251 322 505 661 486 477 322 674 617 529 680
ENSG00000269289 0 0 2 0 1 0 0 0 0 0 4 0 0 0 0 0 0 0
ENSG00000130612 6 1 12 8 8 9 6 4 31 6 18 12 54 9 64 57 2 30
ENSG00000273420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000269637 0 0 0 1 2 0 3 2 0 0 0 2 1 0 4 0 0 0
ENSG00000243297 3 6 4 9 5 1 2 0 2 0 0 5 4 0 2 0 3 0
ENSG00000161298 616 486 555 907 706 935 376 505 459 236 371 552 521 378 662 774 510 649
ENSG00000269054 36 26 37 37 30 49 11 26 57 22 24 22 54 8 65 71 50 51
ENSG00000170858 4 2 8 2 4 4 0 0 0 0 0 0 0 0 0 0 2 0
ENSG00000105697 1175 1423 1025 498 442 479 334 281 189 85 49 67 442 145 521 61 386 121
ENSG00000198251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000186230 682 660 641 704 539 737 595 799 730 629 863 733 608 358 758 563 817 691
ENSG00000126267 22013 28171 19364 17675 17297 19878 24425 17676 15005 25656 28651 21317 21358 21476 29165 8683 30036 25075
ENSG00000269745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000130758 4978 4553 4444 4509 4586 5314 3756 4857 4655 3669 4570 3884 4622 3590 5722 5344 5309 6591
ENSG00000242019 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000142025 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000267760 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000268307 0 0 0 0 0 0 0 0 0 0 2 4 10 0 2 8 8 10
ENSG00000256612 112 73 83 67 112 98 21 45 26 62 101 72 127 39 136 119 97 166
ENSG00000188293 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000215765 5 0 0 2 2 13 0 14 12 4 0 6 0 2 0 0 0 0
ENSG00000239988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000269353 0 0 0 0 0 0 0 6 0 0 0 0 2 0 0 2 0 0
ENSG00000161281 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0
ENSG00000152475 537 637 422 443 441 552 549 493 399 420 554 362 121 193 200 184 480 420
ENSG00000243772 4 4 2 22 20 2 0 0 0 2 0 2 0 0 0 0 8 0
ENSG00000197619 978 1175 1074 1386 1301 1621 1015 1189 1230 150 219 961 939 745 1202 1367 1320 2502
ENSG00000268683 4 0 1 6 1 5 0 0 0 0 2 0 0 0 0 0 0 0
ENSG00000277748 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000256294 1281 1252 1301 1674 1459 1826 1188 1542 1374 543 750 1630 1720 1604 1862 1494 1585 2066
ENSG00000174521 6 4 4 6 2 2 20 22 14 2 2 0 20 6 34 26 70 20
ENSG00000268238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000267683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000268163 3 4 0 1 1 3 1 1 3 0 0 0 0 0 0 0 0 0
ENSG00000242473 3 0 8 3 0 6 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000124299 11183 11176 10053 12952 12691 14868 6317 6386 5925 7641 8738 6543 3690 3276 4129 3387 8668 6374
ENSG00000269021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000152467 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 6 0 0
ENSG00000267580 28 106 30 9 44 18 46 36 32 338 357 155 62 22 45 14 61 63
ENSG00000125498 0 0 0 0 6 2 0 0 0 0 0 0 0 0 0 0 0 4
ENSG00000263002 2130 1602 1940 2533 2280 2926 1618 2165 2258 1163 1663 2019 1260 1232 1655 1341 1507 1628
ENSG00000198453 271 247 224 384 354 386 74 93 87 52 38 78 145 64 171 121 87 173
ENSG00000142556 1965 1633 1779 1702 1645 2269 1744 2163 2299 476 827 2126 1417 1257 1760 1394 1827 2098
ENSG00000171574 1492 1429 1433 1562 1429 1672 2305 2781 2350 2606 3234 2404 1881 1844 2596 2434 4289 4405
ENSG00000213753 6422 6116 6313 6424 6058 7365 5279 5659 5153 5261 6303 4973 5412 7692 7447 4033 8192 7579
ENSG00000268660 0 0 0 0 0 2 0 4 0 0 0 2 0 0 0 0 0 0
ENSG00000256087 2522 2211 2526 1891 1765 2109 1520 1761 1937 538 931 1613 3081 2069 3490 4583 3777 5885
ENSG00000232098 793 490 664 961 963 1130 395 599 635 1233 1538 1166 923 381 999 1548 1101 1848
ENSG00000270837 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000197408 2 0 0 2 0 4 0 0 0 0 4 2 0 0 0 0 0 6
ENSG00000134830 61656 56706 59162 51089 45076 55570 5217 5334 4980 1673 2280 2239 4379 2646 5718 1007 5017 1628
ENSG00000181894 631 590 624 558 484 692 474 447 458 337 462 498 409 417 556 479 804 966
ENSG00000105219 34 24 26 12 14 22 58 51 50 35 79 77 899 113 1297 1189 939 1252
ENSG00000267905 5 1 2 4 3 5 0 2 3 1 0 0 4 3 0 5 8 0
ENSG00000105372 94002 125657 83941 69610 73382 79796 102604 66688 59350 97195 106949 75773 123921 111886 171880 36968 205424 113171
ENSG00000268543 47 35 50 44 43 40 43 86 53 88 69 50 14 37 44 34 48 30
ENSG00000267984 66 127 75 38 78 40 104 64 46 103 175 82 45 93 68 28 90 80
ENSG00000287035 0 6 2 4 4 4 10 2 0 0 0 6 8 12 6 8 0 26
ENSG00000267786 16 9 12 13 29 29 3 8 10 16 12 16 33 4 20 37 33 60
ENSG00000264257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000259009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000268912 141 99 91 148 137 150 28 48 30 81 72 86 32 29 54 68 122 138
ENSG00000234465 157936 177283 130597 137510 127792 149031 84733 68072 63532 33448 45014 51530 59584 80351 97755 24016 52763 52238
ENSG00000275055 18 35 26 34 44 40 40 23 21 10 16 45 34 78 52 38 52 46
ENSG00000259108 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
ENSG00000286104 3 7 6 7 5 15 4 8 11 1 2 3 23 5 16 1 11 4
ENSG00000260160 131 110 111 159 129 178 118 124 144 37 83 138 131 125 119 199 144 185
ENSG00000268055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000105369 45 26 20 66 52 40 80 64 52 60 63 53 867 207 1129 1925 1468 3237
ENSG00000197808 699 804 641 751 697 843 358 343 395 294 424 555 565 219 699 640 525 722
ENSG00000189013 61 50 77 93 89 109 113 106 162 118 132 124 52 109 45 92 192 154
ENSG00000105220 42450 37190 38616 37577 34769 41240 40070 47516 44007 71729 81870 56935 175172 152451 233396 113721 203524 217992
ENSG00000104879 214 266 188 80 64 90 240 184 170 286 328 218 363 476 478 127 326 236
ENSG00000267005 0 0 0 4 0 4 2 0 0 0 0 1 4 0 0 0 2 10
ENSG00000131849 212 164 167 339 324 408 82 122 80 254 285 266 38 52 42 106 100 105
ENSG00000268293 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000267113 3 0 2 4 0 0 0 0 2 0 0 0 4 5 0 2 0 0
ENSG00000083845 100919 124006 87409 69850 68585 80643 80072 57708 50977 93644 99804 69155 111355 69895 149635 23564 138060 75577
ENSG00000166770 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
ENSG00000269473 36 48 24 44 41 36 26 26 30 52 78 34 28 18 36 64 52 36
ENSG00000286632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000105379 3699 5082 3098 2873 2988 3278 4960 3406 3033 4637 5483 4364 1684 3702 2470 1309 3545 3166
ENSG00000142273 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0
ENSG00000267725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000269124 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
ENSG00000134815 13448 10297 12562 7498 7032 8110 10163 15845 15787 9751 11546 9268 13193 8309 16426 8899 13055 11701
ENSG00000279405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000213908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000270248 11 6 4 3 5 9 3 8 4 2 0 1 0 5 5 14 6 18
ENSG00000105398 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000276578 0 0 0 0 2 0 0 0 0 0 0 0 0 0 4 2 0 0
ENSG00000268101 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000225877 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 4
ENSG00000269403 0 0 0 0 0 0 0 5 0 3 2 1 1 4 6 5 0 3
ENSG00000167633 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0
ENSG00000269236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000285128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000269032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000271299 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000181392 53 70 50 72 73 78 72 90 100 158 185 149 224 144 321 92 96 102
ENSG00000105668 12 2 6 5 4 14 8 14 19 19 14 25 140 20 128 87 52 84
ENSG00000268520 12 12 23 40 17 43 26 46 38 47 47 45 8 32 4 16 4 4
ENSG00000269509 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000126261 24719 26262 22290 18893 17582 21256 25828 23887 23693 17556 23552 30152 30677 24616 43006 20020 44829 43350
ENSG00000197838 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 2 0
ENSG00000188334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
ENSG00000221957 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 6 0 0
ENSG00000197050 670 641 556 795 690 905 691 677 662 116 207 541 540 248 743 782 1135 1148
ENSG00000267296 1007 977 716 787 772 862 462 442 416 1951 2339 1577 68 70 60 110 481 197
ENSG00000249471 929 795 964 895 959 1128 904 1301 1238 1742 1913 1405 373 561 426 459 604 393
ENSG00000226510 0 0 0 0 0 0 0 0 0 0 0 0 16 6 14 2 23 26
ENSG00000169393 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000160318 32 45 14 39 28 26 34 31 14 77 146 139 62 67 81 112 127 143
ENSG00000269600 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000204611 1441 1298 1509 2010 1834 2260 886 1062 1248 242 393 1284 1549 681 1824 2911 2864 4195
ENSG00000196263 79 48 77 150 117 109 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000224910 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
ENSG00000011485 13829 13019 12935 12583 11348 13552 13890 15075 15027 18990 20985 15094 9383 12085 13473 6803 13508 11432
ENSG00000248257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000267827 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
ENSG00000275395 7615 4236 7648 31984 30101 38291 168 443 443 2077 3296 2063 93 44 74 113 174 193
ENSG00000267224 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000270212 0 0 0 0 2 0 0 2 0 2 4 5 19 0 4 2 2 2
ENSG00000267922 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000104783 74006 75968 63798 48683 47336 53377 57682 48900 48373 10403 16022 15703 60157 75296 82459 25106 75081 42855
ENSG00000268083 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000268458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000268810 0 2 0 0 2 0 3 0 0 8 2 0 0 0 0 0 0 0
ENSG00000240403 7 12 12 8 14 2 0 0 0 2 8 8 0 0 0 0 0 4
ENSG00000267421 8 11 6 18 4 8 2 2 2 5 0 2 5 2 7 4 22 24
ENSG00000099337 5846 5639 4858 3571 3549 4207 2058 1861 1934 2115 2447 2207 3121 2042 4454 3142 4871 5703
ENSG00000131115 1887 1896 2055 2253 1903 2558 1893 2346 2265 669 904 1921 1870 1688 2536 1943 3171 3325
ENSG00000269151 21 30 20 3 32 6 23 10 11 24 39 16 17 19 19 5 36 21
ENSG00000243680 22 24 12 6 10 14 69 29 24 38 48 34 77 40 91 24 79 56
ENSG00000267838 185 172 157 160 129 145 112 132 120 96 137 148 95 108 133 153 96 92
ENSG00000186431 1432 1138 1486 1500 1323 1674 221 276 230 154 199 209 1317 1302 1842 755 1813 1342
ENSG00000197561 21768 22778 19422 4793 4967 5276 2686 2728 2240 53432 45338 25170 7309 5525 10095 2388 3857 4230
ENSG00000267190 0 0 0 0 4 0 0 0 0 0 0 0 2 0 2 0 4 0
ENSG00000197446 0 0 2 0 0 0 0 0 2 2 0 2 0 0 0 0 2 2
ENSG00000159871 216 177 193 124 136 190 489 664 692 252 338 264 1386 303 1517 84 597 209
ENSG00000083812 1908 1482 1805 1911 1666 2214 1753 2440 2377 2937 3057 2336 2011 2153 2661 1946 2931 2891
ENSG00000262874 0 0 0 6 0 0 2 0 0 0 2 4 0 0 0 0 6 4
ENSG00000105507 0 2 0 0 0 2 0 2 2 0 0 0 21 0 20 6 4 9
ENSG00000267219 23 10 21 60 30 10 9 25 8 12 23 13 20 8 23 3 24 22
ENSG00000105419 851 831 897 1690 1730 1874 3240 3897 3715 1616 2229 2515 7684 3853 10110 8932 13441 11487
ENSG00000196867 902 703 733 1231 1110 1361 179 218 223 148 230 348 635 300 806 1193 1247 2244
ENSG00000188508 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
ENSG00000268529 5 4 12 16 25 19 2 9 3 13 11 6 6 6 6 0 0 2
ENSG00000268601 10 4 4 9 11 8 27 53 12 4 10 12 32 11 56 0 18 1
ENSG00000230529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000268483 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000268734 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000224476 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0
ENSG00000269729 0 0 0 0 0 0 0 0 1 0 0 0 0 2 0 0 2 0
ENSG00000267927 8 2 10 17 12 15 12 2 0 9 2 2 4 28 8 8 2 9
ENSG00000177558 0 0 0 0 0 0 0 2 0 0 0 0 18 0 3 2 6 2
ENSG00000269696 45 66 50 124 113 99 27 56 29 34 40 61 86 58 140 75 177 207
ENSG00000142512 156 79 133 290 308 363 38 58 58 496 535 327 72 285 128 392 512 544
ENSG00000227606 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000189430 25 25 34 65 60 76 4 2 4 0 5 14 62 32 58 16 68 14
ENSG00000274219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000197016 1129 955 1166 1289 1102 1484 446 625 640 179 216 564 3018 1074 3560 2243 2810 3936
ENSG00000226696 1207 1021 999 901 799 807 501 647 658 787 857 740 571 454 631 471 430 465
ENSG00000083828 2261 2212 1963 1915 1879 2269 1069 1258 1203 1471 1661 1500 1163 1619 1606 773 1226 1003
ENSG00000268847 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000105679 1 2 8 2 1 6 0 9 12 2 4 4 2 0 2 0 0 0
ENSG00000266910 22 17 20 22 28 4 17 26 41 4 6 18 15 17 17 18 32 15
ENSG00000159917 546 487 506 781 662 778 429 527 594 270 365 533 373 486 608 636 581 824
ENSG00000187244 1372 1295 1174 1150 1258 1442 4122 4542 4297 2228 2610 2506 2486 3025 4030 2867 3947 4287
ENSG00000204941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000279103 16 46 14 35 13 36 15 10 14 20 12 36 26 24 28 32 42 46
ENSG00000011590 0 2 0 0 0 0 0 0 4 6 3 0 0 8 4 2 0 0
ENSG00000105695 45 30 58 14 30 26 0 10 12 0 0 0 10 5 24 0 21 2
ENSG00000131864 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
ENSG00000118160 2 2 24 26 16 24 12 18 14 22 16 16 216 54 198 181 92 106
ENSG00000171606 6134 5057 5561 5516 5009 5735 4506 5494 5387 4581 6023 5755 7368 5593 9522 9678 11485 15299
ENSG00000235681 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
ENSG00000083838 1252 1170 1088 1353 1270 1522 876 923 855 1285 1550 1283 891 840 996 1223 1711 2054
ENSG00000254760 28 34 40 69 55 65 54 122 141 167 200 224 4 32 11 16 6 25
ENSG00000105173 2158 2478 1916 2931 2881 3292 3759 3266 2967 5255 6182 5077 406 3885 563 588 969 1049
ENSG00000126266 2007 2116 1559 899 822 979 179 169 160 128 145 125 280 60 336 52 52 9
ENSG00000213013 15 33 16 13 19 30 6 17 20 22 18 31 46 9 89 67 27 99
ENSG00000105568 49358 49477 41924 42968 42232 48531 37272 37725 34446 48395 54795 39721 49455 33733 64719 26508 52843 46566
ENSG00000269106 17 7 17 18 20 24 0 8 10 0 19 11 6 5 4 6 2 6
ENSG00000141946 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000167634 2 2 0 0 0 2 0 0 0 0 0 0 19 4 4 2 12 2
ENSG00000287896 10 1 6 2 0 5 8 1 1 12 3 3 5 8 0 1 2 17
ENSG00000268015 12 53 22 26 26 27 23 13 16 45 64 14 50 24 42 42 49 28
ENSG00000171101 557 548 617 721 620 650 1824 1801 1732 1289 1990 1944 8445 8231 14965 7049 14477 14010
ENSG00000255441 94 83 92 89 106 108 210 276 286 436 456 358 54 98 10 51 18 31
ENSG00000270293 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000232429 8 14 6 4 8 6 12 4 2 8 4 4 14 12 14 7 12 8
ENSG00000268866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
ENSG00000277562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000286041 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000268711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
ENSG00000270790 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000268336 2 0 2 7 10 4 0 4 0 4 2 2 10 0 9 21 4 32
ENSG00000275012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000231561 0 0 0 0 0 0 0 0 0 0 0 0 6 0 4 2 3 2
ENSG00000270679 0 0 2 0 2 0 1 0 1 0 0 0 0 0 0 0 0 0
ENSG00000243137 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
ENSG00000268652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000267024 2 8 10 7 4 8 8 2 4 2 16 4 4 2 2 4 10 4
ENSG00000269190 0 0 0 8 0 5 0 0 0 2 0 0 0 0 6 2 2 12
ENSG00000099338 274 228 207 300 341 403 79 132 121 141 160 170 216 40 207 278 138 249
ENSG00000267590 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000243167 4 15 4 4 8 2 8 6 2 19 6 7 23 0 15 4 4 2
ENSG00000269253 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0
ENSG00000021488 10 5 2 10 8 8 13 21 8 13 12 13 232 29 259 317 106 216
ENSG00000241104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000287271 2 0 0 0 0 2 0 1 0 2 1 0 1 0 0 4 2 0
ENSG00000269793 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 1 1 4
ENSG00000266963 0 0 2 0 8 0 0 0 0 0 0 0 0 0 0 4 0 0
ENSG00000167751 0 0 0 0 0 0 0 0 0 0 0 0 0 8 4 6 4 0
ENSG00000269553 1994 922 1833 1387 1382 1349 124 348 294 175 266 164 64 21 69 6 17 11
ENSG00000268849 612 317 668 522 588 622 118 406 428 483 603 520 72 51 70 119 86 151
ENSG00000258873 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
ENSG00000105499 8059 7359 7811 7766 6891 8913 7277 7672 7704 3633 4420 4641 12148 13366 16273 9557 19183 13603
ENSG00000268379 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0
ENSG00000197588 0 1 2 5 16 1 6 1 2 0 0 4 17 10 38 20 28 86
ENSG00000196214 3184 3338 3196 3653 3077 4079 2933 3228 3344 1323 1723 2894 2393 2198 3049 3152 3662 4703
ENSG00000268947 0 4 2 8 4 4 10 6 4 0 2 0 4 2 4 2 2 0
ENSG00000286867 0 0 2 0 0 0 0 0 0 2 4 6 2 0 2 0 2 4
ENSG00000131401 598 662 430 138 163 166 401 350 384 6284 5336 2816 56 266 88 76 54 142
ENSG00000262497 2 0 8 10 1 0 0 2 2 1 0 6 24 1 32 17 6 17
ENSG00000269102 1 7 0 0 0 0 4 0 0 0 0 0 0 0 0 0 2 0
ENSG00000083844 4335 3383 4419 5539 5414 6306 2699 4000 4204 4511 5596 4994 4316 2624 4934 4509 2805 4918
ENSG00000167749 2 4 2 10 0 10 0 0 0 0 0 0 15 12 16 34 11 35
ENSG00000183668 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
ENSG00000221826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000105402 15193 12183 14019 14643 14031 16402 12474 15940 15227 17205 19153 14164 8821 24832 11398 6082 6514 9176
ENSG00000268975 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000105383 17048 14367 14883 12293 10961 13666 10926 13234 12797 17473 22171 19071 4325 5579 6359 3860 6980 6256
ENSG00000198464 2789 2621 3123 3633 2962 3919 2444 2865 3355 1092 1547 3007 898 1676 1008 1155 1041 1849
ENSG00000279861 525 491 367 412 339 489 368 472 477 324 358 374 350 705 374 334 279 387
ENSG00000269420 3 22 5 0 11 2 8 10 4 6 11 13 19 12 26 10 40 13
ENSG00000261857 1 0 0 4 2 3 7 5 1 7 4 1 20 5 23 35 9 15
ENSG00000236123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000228674 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 0 0 0
ENSG00000161243 183 224 190 166 103 185 394 412 416 522 592 451 1923 1001 2233 899 1850 1451
ENSG00000275183 614 717 554 472 445 501 716 584 568 1101 1322 922 282 272 368 414 1340 730
ENSG00000242100 4 5 0 2 0 0 5 2 0 6 4 0 4 0 2 2 0 0
ENSG00000230681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000131400 262 339 182 260 224 251 152 122 178 174 193 230 165 209 252 514 554 581
ENSG00000124467 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000231412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000269392 23 22 45 50 24 32 10 8 12 8 38 9 21 16 28 46 15 54
ENSG00000121289 3482 3400 3235 4093 4147 4863 3143 3576 3756 3655 4590 4350 2584 2817 3614 3539 5158 6149
ENSG00000126251 18 7 4 2 8 18 23 11 16 7 5 7 20 4 11 2 3 0
ENSG00000105146 79 100 82 99 75 111 117 83 109 111 128 120 265 105 424 248 161 285
ENSG00000268182 54 41 32 74 28 62 12 18 32 16 14 22 41 4 38 62 41 48
ENSG00000268595 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000118156 30 44 42 68 63 94 32 58 40 74 114 48 6 10 34 28 26 34
ENSG00000177380 5321 4668 4721 3966 3909 4502 3486 4237 4543 4384 5355 4037 3557 2921 4388 4290 6337 6305
ENSG00000238092 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000269535 0 2 0 1 4 0 0 0 0 2 0 0 0 0 0 2 0 2
ENSG00000267173 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000127903 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
