R0235 R0236 R0238 R0251 R0252 R0253 R0324 R0326 R0328 R0336 R0338 R0340 R0348 R0350 R0352 R0360 R0362 R0364
ENSBTAG00000006927 24429 25430 23628 21637 22506 21148 43550 35669 31049 26196 26951 24952 35004 29040 33489 21939 27367 32877
ENSBTAG00000044647 6 4 0 5 0 2 6 5 2 0 0 0 1 1 0 2 1 2
ENSBTAG00000037337 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000006914 3296 3612 3294 3457 3390 3036 6658 5483 4859 4283 4508 3804 5244 4692 5332 3615 3727 4756
ENSBTAG00000025516 15993 16022 14581 20907 20706 18831 25309 20475 18639 21474 22383 20940 17586 15580 17789 18344 21456 27063
ENSBTAG00000050907 1080 1149 1055 967 940 790 2281 1795 1624 1019 1028 854 1741 1581 1835 860 832 1251
ENSBTAG00000007643 1824 1725 1798 1830 1857 1752 2153 1849 1706 2234 2039 1974 1828 1480 1863 2126 2104 2293
ENSBTAG00000001477 22 8 22 44 30 14 46 23 13 23 23 23 39 18 18 25 12 30
ENSBTAG00000038619 1767 1548 1487 2139 2178 1539 1660 1696 1367 2858 2833 2458 1654 1268 1552 2300 2385 2595
ENSBTAG00000053664 81 98 95 241 210 283 222 253 172 425 571 434 164 113 136 280 341 659
ENSBTAG00000005146 7995 8174 7154 23787 28742 21013 24448 17521 15537 60537 52563 43727 16970 12323 12302 30378 44097 61648
ENSBTAG00000019386 5794 5957 5729 17318 20710 16487 16626 11608 12186 36351 45979 35734 12670 8915 9980 28472 31143 36739
ENSBTAG00000020116 31805 35146 35462 99951 127490 99115 105456 75251 80134 234754 323896 255255 77728 57334 59488 169193 190788 245254
ENSBTAG00000037421 1 0 0 0 2 0 0 0 0 0 2 2 0 0 0 2 0 3
ENSBTAG00000054323 1 0 1 4 1 2 2 3 3 8 8 6 2 1 0 3 15 8
ENSBTAG00000002069 27716 25912 28622 86295 98030 77123 76751 52486 57482 159845 199803 161769 56366 45161 52453 108951 131645 169701
ENSBTAG00000051089 1 0 0 0 2 0 2 0 0 2 3 0 1 3 2 4 0 2
ENSBTAG00000035744 9716 10317 9380 10665 11404 9378 16230 13285 12488 15273 14285 12398 12527 10532 12201 13332 15172 16863
ENSBTAG00000007532 2 2 0 4 0 0 0 0 2 0 0 0 1 0 0 4 2 2
ENSBTAG00000007530 58 33 27 18 25 17 51 44 42 48 20 22 35 59 32 52 61 47
ENSBTAG00000037381 0 10 10 10 7 16 16 13 9 14 10 8 5 6 5 12 6 14
ENSBTAG00000004490 80 78 44 46 57 33 38 27 33 25 28 44 26 49 66 59 48 40
ENSBTAG00000054439 3 4 2 0 2 0 0 0 0 0 0 4 0 2 2 0 4 0
ENSBTAG00000052499 1843 1842 1577 2232 2345 1866 2150 1695 1686 2847 2306 2495 1617 1467 1571 2344 2937 3206
ENSBTAG00000032247 6673 7103 7064 6253 5707 5474 12151 9563 8750 7776 7763 6337 9748 7877 9531 6849 7543 9086
ENSBTAG00000031792 5083 5442 4727 4795 5026 4584 8074 7147 5661 5349 5992 5367 6884 6015 6969 4612 5806 6701
ENSBTAG00000054419 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
ENSBTAG00000054588 47 76 53 79 78 67 42 32 30 54 82 71 52 74 39 49 69 67
ENSBTAG00000017836 17371 16680 16525 21030 18675 15592 21492 19755 17893 26637 17034 16182 18207 15514 18310 24268 26740 24673
ENSBTAG00000017818 114 96 81 202 177 168 204 91 105 474 305 158 187 99 96 241 275 219
ENSBTAG00000051539 147 78 71 153 116 133 66 94 63 111 96 103 89 68 80 143 166 158
ENSBTAG00000017239 7742 7667 7266 11997 10763 9441 5799 6352 5504 8770 7663 7371 6784 5973 6531 12088 12671 14463
ENSBTAG00000031825 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
ENSBTAG00000025398 122 85 106 90 78 86 190 134 106 275 306 202 72 64 66 166 166 240
ENSBTAG00000052703 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000003250 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000043759 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000027245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000052587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000027246 48 68 30 50 40 34 72 36 68 110 198 111 28 12 26 92 80 112
ENSBTAG00000017227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000045586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000012956 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000048946 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000053227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000031832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000049031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000050146 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000049352 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000053370 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000031835 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000055092 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
ENSBTAG00000050879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000052867 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000051434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000052416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000049292 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000040188 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000052547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000039116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000039562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000048441 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000052463 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000039901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000038472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000013654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000054679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000031843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000039534 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000047086 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000046777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000052969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000046023 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
ENSBTAG00000038608 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000000228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000037628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000050455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000054760 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000006339 18 8 9 6 12 6 12 15 6 1 14 6 23 18 12 24 14 28
ENSBTAG00000027279 38 21 29 21 30 32 24 29 29 30 51 40 31 40 63 50 59 43
ENSBTAG00000050351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000049353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000040582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000053092 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000051716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
ENSBTAG00000051060 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000054689 61 42 46 73 88 84 83 44 68 78 68 69 65 55 57 52 74 119
ENSBTAG00000052149 0 0 3 2 1 0 0 0 0 2 0 0 0 0 0 0 2 0
ENSBTAG00000054399 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000053389 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000049302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000049750 0 0 2 0 5 4 0 0 0 0 2 0 2 0 0 8 0 2
ENSBTAG00000051617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000050941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000051052 8 0 2 2 4 1 10 0 0 2 0 4 11 2 0 0 1 0
ENSBTAG00000054401 2 5 12 16 7 9 4 0 9 4 3 6 5 4 4 6 6 0
ENSBTAG00000040457 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000015175 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
ENSBTAG00000000214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000047585 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000008349 2783 2637 2539 3789 3432 3157 1678 2255 1811 3357 2720 2792 2723 2330 2822 4018 4069 4377
ENSBTAG00000047789 10 30 6 6 12 20 42 18 38 14 12 32 30 20 46 18 30 18
ENSBTAG00000052294 0 0 0 2 0 0 2 0 2 0 2 0 0 0 0 0 0 0
ENSBTAG00000000871 8005 8475 7941 7899 7839 6843 11469 8972 8215 9182 8790 7393 8795 7282 9040 7241 8512 9753
ENSBTAG00000045477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0
ENSBTAG00000053198 33 26 30 21 12 26 35 22 23 17 26 23 34 25 8 28 20 25
ENSBTAG00000046381 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000052835 46 40 50 36 58 34 58 60 40 46 34 27 88 93 84 48 62 56
ENSBTAG00000051232 5 5 4 6 9 4 1 0 1 5 5 5 0 6 12 12 9 6
ENSBTAG00000051628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000050752 2 0 1 14 16 10 6 4 4 7 15 16 4 0 1 0 6 2
ENSBTAG00000049252 10 7 19 39 26 34 14 14 11 26 43 14 20 5 11 24 33 50
ENSBTAG00000008943 2468 2473 2175 3339 3258 2634 1609 1983 1415 2945 2498 2439 3087 2477 2856 4032 4044 4337
ENSBTAG00000048996 1693 1751 1515 1947 2008 1942 1049 1539 866 2225 2005 2013 2048 1677 2066 2874 3030 3318
ENSBTAG00000037988 972 1200 929 1311 1313 1141 1150 1064 831 1509 1608 1345 1102 879 1078 1205 1314 1441
ENSBTAG00000046573 3390 3804 3285 3506 3342 3057 3633 3435 2708 3556 3638 3472 3565 3110 3585 3281 3728 4130
ENSBTAG00000045403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000031869 5319 5796 5129 6449 6118 5588 4471 5029 3929 6447 6193 5644 5999 5089 6011 7081 7927 8447
ENSBTAG00000031871 1579 1682 1383 2245 2286 2151 1316 1611 1167 2626 2500 2272 1941 1825 2127 2669 2756 2851
ENSBTAG00000003575 1032 921 886 1189 1235 963 1006 1153 852 1248 781 844 1286 999 1250 1419 1442 1212
ENSBTAG00000040168 0 0 0 1 1 2 0 0 0 0 0 2 0 2 2 0 0 0
ENSBTAG00000048989 112 163 117 123 125 100 61 124 98 132 128 103 144 141 112 134 126 141
ENSBTAG00000051292 157 129 122 133 165 112 69 146 75 183 134 129 147 89 115 157 212 106
ENSBTAG00000051500 491 550 447 518 486 501 348 399 287 502 530 464 474 428 480 552 527 491
ENSBTAG00000007074 3326 2867 2778 4497 3892 2582 1889 2801 1904 3738 1400 1828 3465 3229 3615 4745 4380 2938
ENSBTAG00000031873 1175 1000 901 1041 1068 918 663 855 596 1185 986 983 1014 1018 1083 1037 1042 1283
ENSBTAG00000049545 3393 3391 3138 3513 2998 2678 1790 2574 1411 3322 1873 2169 3897 3087 3953 3842 4165 3552
ENSBTAG00000031874 488 607 509 473 473 456 337 344 184 613 619 571 577 487 499 505 560 579
ENSBTAG00000013384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000039079 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000054480 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000055279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000055288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000054581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000050507 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000049012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000054795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000050213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000040307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000005885 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000038597 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000039677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000039145 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000039274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000050532 21 26 30 25 31 31 29 100 16 32 35 27 26 13 38 22 44 26
ENSBTAG00000051969 43 54 47 28 37 43 84 59 36 65 110 56 65 25 60 30 46 39
ENSBTAG00000054340 28 12 14 20 10 16 26 34 28 49 50 16 22 20 20 17 22 27
ENSBTAG00000031886 3049 3209 2993 3744 4020 3758 3041 3414 2697 4943 4013 3626 3361 3115 3761 3713 4403 4966
ENSBTAG00000053627 0 10 9 8 14 3 14 9 10 9 15 9 7 8 10 0 4 10
ENSBTAG00000053621 21 21 24 16 30 8 21 15 16 36 18 38 10 22 26 24 25 23
ENSBTAG00000054176 4 3 0 0 3 2 5 0 0 4 6 4 2 0 2 1 2 2
ENSBTAG00000046373 90 105 41 73 46 21 108 94 50 59 47 36 101 53 90 37 41 46
ENSBTAG00000052713 46 72 45 76 25 60 85 19 36 98 31 40 69 73 85 72 95 78
ENSBTAG00000054889 1392 1574 1339 1479 1435 1356 994 1174 905 1579 1563 1283 1354 1214 1396 1453 1379 1680
ENSBTAG00000045181 2 0 0 0 0 2 0 0 0 2 4 0 0 4 0 1 1 2
ENSBTAG00000054556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000050370 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000051743 272 283 204 291 266 158 66 162 113 186 83 105 232 178 226 342 298 223
ENSBTAG00000055174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
ENSBTAG00000011498 3361 3431 3036 3759 3469 3090 1520 2187 1344 2994 2279 2350 2884 2739 2958 3827 4133 4213
ENSBTAG00000009152 412 347 290 319 382 269 228 239 133 359 262 208 235 229 214 261 285 185
ENSBTAG00000024169 0 0 2 0 0 0 0 0 4 2 0 0 0 0 0 0 0 0
ENSBTAG00000012461 4 7 6 12 20 12 28 10 8 9 26 2 16 22 17 14 10 22
ENSBTAG00000054548 332 368 274 138 174 150 352 294 251 116 153 128 378 291 416 116 134 226
ENSBTAG00000038173 144 151 127 77 140 80 246 169 179 132 122 109 188 162 134 88 134 141
ENSBTAG00000046096 10 2 7 8 2 2 8 0 10 8 8 2 14 4 6 2 12 12
ENSBTAG00000048599 20 10 24 4 10 4 8 4 8 12 7 16 2 6 4 14 12 8
ENSBTAG00000054812 39 54 35 69 95 55 52 37 60 77 131 99 57 42 71 97 85 124
ENSBTAG00000054654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
ENSBTAG00000031741 1988 1779 1828 2179 1930 1720 1918 1981 1469 2429 1808 1567 1942 1917 2216 2356 2538 2309
ENSBTAG00000054898 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 2 0
ENSBTAG00000048661 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000010784 4911 5074 4716 4412 4787 4105 6596 5984 4846 5681 5722 4960 6115 5327 6011 4873 5517 6898
ENSBTAG00000053364 7 4 5 5 7 8 4 1 1 2 4 2 4 4 0 1 7 2
ENSBTAG00000043990 0 0 0 0 2 2 0 2 0 0 0 2 4 0 2 2 0 2
ENSBTAG00000054412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000007937 4902 5143 4619 5197 5621 4819 7730 6565 5663 7629 7386 6390 6662 5774 6911 6332 7219 8109
ENSBTAG00000049799 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000047911 2 5 6 5 0 4 4 4 4 4 2 6 2 2 4 0 6 0
ENSBTAG00000005362 6488 6400 6068 6574 6194 4889 4090 5115 3736 5137 3796 3419 6910 5993 7223 6190 6308 6049
ENSBTAG00000005355 5471 5822 5089 4967 4840 4481 6593 5650 4719 5777 6099 4935 5550 4711 5697 5108 6068 7253
ENSBTAG00000018879 6407 6157 5799 7103 6422 5036 5689 6121 4762 7461 4738 4209 7134 5764 7270 7502 8111 6847
ENSBTAG00000008228 9 17 14 26 16 35 7 7 17 16 36 16 22 8 14 13 7 22
ENSBTAG00000043807 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
ENSBTAG00000051393 0 0 0 0 1 0 2 0 0 0 0 1 0 0 0 0 0 1
ENSBTAG00000051142 4 0 0 1 0 2 2 0 0 0 0 3 0 2 0 0 2 2
ENSBTAG00000054903 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000051082 39208 34373 34971 35932 29053 18609 16142 25244 16159 20709 7249 9261 27428 24283 30205 28253 27965 16841
ENSBTAG00000021237 97296 91566 86405 110458 97669 77548 63802 78121 58212 81970 47719 53488 83335 73169 89109 104608 112654 97260
ENSBTAG00000033515 2 0 0 1 2 2 0 0 0 2 0 0 0 0 0 0 2 4
ENSBTAG00000046193 2 0 0 0 0 0 0 0 0 3 6 0 0 0 0 0 0 0
ENSBTAG00000012870 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000025718 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000012973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000011719 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000016058 56 51 52 50 70 61 108 160 90 124 134 88 154 181 228 120 118 92
ENSBTAG00000044495 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000012652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000043056 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000014581 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 4 4 2
ENSBTAG00000017533 19900 20734 18543 20827 21465 19870 29820 27369 23896 24628 25260 22250 24441 20118 24130 19589 24470 27714
ENSBTAG00000018167 6 6 2 7 2 2 4 0 4 0 8 0 4 2 8 6 6 8
ENSBTAG00000015571 3500 3572 3207 2964 2997 2484 3166 3022 2758 3165 2820 2412 3496 3174 3608 3134 3707 4190
ENSBTAG00000050757 0 0 2 0 0 0 0 0 2 2 2 0 0 0 0 0 0 0
ENSBTAG00000002581 0 0 2 8 0 0 0 2 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000045923 0 0 1 2 2 0 0 0 0 0 4 0 0 0 0 4 0 3
ENSBTAG00000047707 410 428 352 484 486 456 579 486 507 934 950 743 443 380 412 556 830 1089
ENSBTAG00000003038 10788 11351 10217 14783 16293 13652 27206 19925 20562 23296 25361 21184 18509 14158 17224 16666 21149 23341
ENSBTAG00000003039 4514 5170 4502 8408 10021 8111 14247 9101 10255 16746 23263 17561 8138 5489 6669 9167 11900 16024
ENSBTAG00000008953 9552 10133 9824 13914 17869 13027 29955 19709 21868 31403 40448 29996 20964 14501 17830 20765 25150 28019
ENSBTAG00000008954 938 1032 945 1574 2059 1775 2573 1622 1887 3594 5836 4222 1733 1166 1427 1867 2507 3187
ENSBTAG00000051545 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000012451 846 901 957 1729 2297 1802 1843 1089 1363 5592 7336 5414 686 518 550 2144 2412 2990
ENSBTAG00000015730 616 677 604 769 906 768 681 465 601 1392 1672 1503 360 314 301 733 771 943
ENSBTAG00000052980 9306 8896 8422 10017 10481 7879 12979 11605 10698 11581 8478 8378 11727 10218 11973 10586 12256 12720
ENSBTAG00000011074 44200 44516 40953 50205 48870 44858 67405 55606 50203 57115 54828 48764 63476 53190 62134 53409 62823 73319
ENSBTAG00000006490 16 12 14 22 8 26 6 8 0 30 42 34 6 6 2 18 20 32
ENSBTAG00000000601 3879 3902 3566 11312 10712 10098 9705 7833 8630 34911 31902 32985 7515 6785 7975 23727 30151 36817
ENSBTAG00000000602 9677 10319 9387 12002 12143 11456 15306 11530 11550 14617 15076 14193 10595 9172 10030 12900 14284 19008
ENSBTAG00000008191 33113 35004 32486 36730 36519 35747 50008 40531 38463 40834 43915 40250 44296 37098 43287 36392 44087 56414
ENSBTAG00000020927 4585 4605 4380 6239 5823 6061 6322 5201 4773 5958 6829 5889 5033 4377 4370 5328 6217 8461
ENSBTAG00000046881 0 0 2 2 2 2 0 0 2 2 9 5 2 2 0 3 6 4
ENSBTAG00000018884 17735 19390 17847 21178 20570 20076 26703 20217 19736 24546 27308 24130 18366 15875 18066 20720 23401 32331
ENSBTAG00000002643 10662 10976 9845 11468 10843 9262 14544 12701 11574 14165 12440 10935 12518 10735 12172 12398 13678 15683
ENSBTAG00000002648 135128 154698 138885 144643 151112 148164 203802 158709 152439 136879 164974 137979 161650 137605 160199 111065 125982 179165
ENSBTAG00000025669 776 749 753 1053 1115 1075 674 496 576 1204 1159 1027 355 333 401 939 988 1544
ENSBTAG00000016824 7966 8363 7559 6569 7272 6363 16130 13589 10993 8141 8740 7681 13530 11135 13495 6471 7850 9706
ENSBTAG00000010723 7270 8009 7224 6153 6906 6556 11799 10735 8558 7425 10029 8068 12377 10043 11958 6432 7618 10046
ENSBTAG00000016827 13976 14443 13139 16775 16652 15725 17412 14087 13373 15248 14631 14721 12366 10992 12203 15157 17350 22202
ENSBTAG00000016828 65467 65814 62487 100824 104782 87524 127661 96327 101095 150621 168618 137246 99487 78267 91481 124245 147335 174672
ENSBTAG00000045337 11 9 20 31 21 23 11 19 25 33 37 35 15 27 14 35 31 31
ENSBTAG00000016829 936 1059 946 1031 918 850 1095 872 949 951 831 816 600 644 642 793 833 1008
ENSBTAG00000016830 24450 25691 24500 25198 25589 23823 46526 35652 34490 31442 33763 28486 35392 28296 33735 26448 30629 36725
ENSBTAG00000001631 18764 19192 17633 23555 23262 21654 27101 22138 21485 26446 27201 25631 17926 15891 17949 24032 27228 33716
ENSBTAG00000001634 13731 14285 12392 15270 15171 13992 13285 11262 10655 16052 16717 14940 10782 9488 10741 16531 18989 23820
ENSBTAG00000001635 7547 8284 7978 7017 6980 7049 10173 8282 7841 9741 12980 10945 7683 6786 7450 7208 8749 11847
ENSBTAG00000020975 1301 1281 1230 2335 2098 1782 1857 1964 1829 2329 1463 1635 2046 1683 1815 2985 2820 3143
ENSBTAG00000038888 3043 2911 2857 2923 2919 2516 3762 3366 2801 3658 3502 2896 3735 3091 3510 2980 3575 4134
ENSBTAG00000000428 17801 17821 16534 14978 15885 13928 27411 21080 19918 17776 19269 16430 17800 15410 17031 13803 16761 20123
ENSBTAG00000011057 9 9 15 28 15 22 14 4 14 16 31 18 12 8 4 20 20 34
ENSBTAG00000052352 449 551 415 664 690 647 366 373 306 597 785 536 276 239 263 530 670 709
ENSBTAG00000013245 92749 88398 85765 105833 94150 72238 126621 118106 109430 101316 60382 63947 93122 80139 95831 86151 95081 93296
ENSBTAG00000054726 6739 7903 7466 7504 7507 7887 11737 8740 8116 7873 10077 8669 7926 6920 7829 5357 6329 9136
ENSBTAG00000033603 23 28 26 21 25 14 37 6 20 77 48 75 16 4 4 18 20 33
ENSBTAG00000049331 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
ENSBTAG00000015538 7221 7422 6736 9003 10171 9298 10291 7769 7744 12094 14135 12745 7328 6442 7249 9830 12199 16215
ENSBTAG00000015550 0 0 0 0 0 0 0 0 0 6 0 0 1 0 0 0 0 0
ENSBTAG00000013632 0 0 0 0 0 8 0 0 2 2 0 0 2 0 0 2 0 2
ENSBTAG00000034529 8354 8633 9195 9300 9098 8449 10246 7804 7410 6077 7077 5473 4922 4195 4354 4657 5222 6549
ENSBTAG00000034519 2961 3028 3028 2772 3125 2768 4528 3099 3186 4844 6266 4951 3169 2428 2897 3098 3737 4666
ENSBTAG00000019684 11550 11818 11146 11961 11558 11127 16339 13133 12032 13950 14265 12547 13632 11580 13315 12454 14949 17703
ENSBTAG00000044261 1 8 2 3 2 0 2 2 0 0 0 0 0 4 4 2 1 3
ENSBTAG00000014274 4 6 9 8 14 6 8 8 2 12 13 14 6 2 10 16 14 9
ENSBTAG00000015598 79894 91316 82528 91712 103287 97749 149491 113609 106285 117743 148016 127766 107557 92628 107139 86502 108295 158145
ENSBTAG00000016124 119 114 94 168 169 97 38 26 32 84 72 48 16 14 8 35 32 51
ENSBTAG00000021993 12 2 4 6 6 12 6 0 6 9 10 12 0 7 10 2 5 2
ENSBTAG00000050760 26 38 26 27 15 10 27 40 20 15 28 32 31 30 26 35 40 50
ENSBTAG00000034493 11818 11821 10544 14393 13637 12567 17516 13941 12930 16683 14773 14190 12915 10590 12626 14745 17751 20323
ENSBTAG00000029474 3 2 5 2 6 16 0 0 1 3 0 2 2 0 0 1 4 5
ENSBTAG00000044323 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000044892 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSBTAG00000024549 12291 13456 12384 11886 12537 11707 25076 19001 17118 15794 19804 16030 18527 15662 18036 12275 14656 18998
