L	R	pw.id	pw.name	pval	qval	L.logFC	R.logFC	LR.pval	LR.corr	rank	len	rank.pval	rank.corr	LR.score	L.expr	R.expr
VEGFA	ITGB3	R-HSA-3000170	REACTOME_SYNDECAN_INTERACTIONS	2.1530357316492e-23	2.89411687116613e-23	3.6837616787788	2.72801637285062	1.94099898002615e-17	1	3	6	0.0166010696253039	1	0	-4.21385204777785	-2.04787707444515
MMP7	CD44	R-HSA-71387	REACTOME_METABOLISM_OF_CARBOHYDRATES	3.13157338412526e-23	4.19427337729411e-23	4.28718116925034	1.78130588734179	2.80448392963605e-09	1	6	12	0.00392471073355607	1	0	0.776639473043852	7.36725994861295
CD274	CD80	R-HSA-389356	REACTOME_CD28_CO_STIMULATION	4.61180505836652e-23	6.15460315343157e-23	5.96542863433838	5.05606430147625	2.81336428345015e-12	1	6	12	0.0111732148642021	1	0	-4.78117304013444	4.78153324873985
VEGFA	ITGB3	R-HSA-354194	REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	5.79160978049347e-23	7.67388295915385e-23	3.6837616787788	2.72801637285062	1.94099898002615e-17	1	4	9	0.0588355194122658	1	0	-4.21385204777785	-2.04787707444515
VEGFA	ITGB3	R-HSA-372708	REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	5.79160978049347e-23	7.67388295915385e-23	3.6837616787788	2.72801637285062	1.94099898002615e-17	1	4	9	0.0588355194122658	1	0	-4.21385204777785	-2.04787707444515
MMP9	CD44	R-HSA-1630316	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	8.73652531459203e-23	1.14531833629457e-22	2.52722843591467	1.78130588734179	5.27597875966327e-11	1	2	4	7.45303788583888e-05	1	0	-5.16821429555458	7.36725994861295
MMP9	CD44	R-HSA-2142845	REACTOME_HYALURONAN_METABOLISM	8.73652531459203e-23	1.14531833629457e-22	2.52722843591467	1.78130588734179	5.27597875966327e-11	1	2	4	7.45303788583888e-05	1	0	-5.16821429555458	7.36725994861295
MMP9	CD44	R-HSA-2160916	REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	8.73652531459203e-23	1.14531833629457e-22	2.52722843591467	1.78130588734179	5.27597875966327e-11	1	2	4	7.45303788583888e-05	1	0	-5.16821429555458	7.36725994861295
VIM	CD44	R-HSA-71387	REACTOME_METABOLISM_OF_CARBOHYDRATES	9.32102108045201e-23	1.21764042987595e-22	1.4038521129968	1.78130588734179	8.34745050537221e-09	1	6	12	0.00392471073355607	1	0	6.09430277460701	7.36725994861295
CD86	CD80	R-HSA-389356	REACTOME_CD28_CO_STIMULATION	9.738383746315e-23	1.26326586359541e-22	4.09503825204826	5.05606430147625	5.94075869722869e-12	1	6	12	0.0111732148642021	1	0	-0.437768876760494	4.78153324873985
